,1000_1,1000_2,500_1,500_2,100_1,100_2
train_5590.png,1,2,3,3,2,0
train_5591.png,3,3,0,3,1,3
train_5592.png,1,1,3,0,1,0
train_5593.png,1,2,3,3,0,0
train_5594.png,1,3,2,1,0,1
train_5595.png,1,0,2,1,3,1
train_5596.png,3,0,2,3,3,2
train_5597.png,1,3,3,3,0,3
train_5598.png,0,3,0,3,2,2
train_5599.png,1,0,1,2,2,3
train_5600.png,0,0,1,2,2,0
train_5601.png,3,1,0,3,1,2
train_5602.png,3,2,2,3,2,0
train_5603.png,2,3,2,2,3,1
train_5604.png,2,2,0,0,2,2
train_5605.png,0,2,1,3,1,0
train_5606.png,3,3,2,2,1,1
train_5607.png,3,3,1,2,2,1
train_5608.png,1,0,3,3,3,3
train_5609.png,0,3,3,1,1,1
train_5610.png,2,1,1,1,2,1
train_5611.png,1,3,2,2,1,2
train_5612.png,2,3,2,1,2,0
train_5613.png,0,1,3,1,3,2
train_5614.png,2,2,0,3,3,0
train_5615.png,0,3,3,0,3,1
train_5616.png,2,3,2,2,0,3
train_5617.png,1,1,2,1,0,3
train_5618.png,0,3,0,0,2,0
train_5619.png,0,3,1,0,2,3
train_5620.png,3,0,0,0,2,1
train_5621.png,0,0,2,3,2,1
train_5622.png,1,3,0,2,2,0
train_5623.png,3,1,2,0,3,3
train_5624.png,0,1,0,3,2,2
train_5625.png,0,0,3,1,3,0
train_5626.png,2,2,2,2,3,1
train_5627.png,2,1,1,2,2,2
train_5628.png,1,3,0,0,3,3
train_5629.png,0,3,3,1,1,3
train_5630.png,2,2,1,1,0,2
train_5631.png,0,0,0,2,3,2
train_5632.png,3,1,2,3,3,1
train_5633.png,3,3,2,1,0,1
train_5634.png,0,2,0,1,0,3
train_5635.png,1,2,1,0,3,1
train_5636.png,3,1,1,3,0,0
train_5637.png,3,2,2,0,3,3
train_5638.png,2,2,1,2,0,1
train_5639.png,1,1,2,3,1,2
train_5640.png,3,0,0,2,2,2
train_5641.png,0,3,0,2,3,0
train_5642.png,0,3,0,1,3,0
train_5643.png,1,1,0,0,0,0
train_5644.png,3,1,1,3,3,2
train_5645.png,3,0,3,2,0,0
train_5646.png,1,3,1,2,2,3
train_5647.png,3,1,3,1,1,1
train_5648.png,1,2,1,1,2,0
train_5649.png,0,2,2,2,2,3
train_5650.png,2,1,1,0,0,0
train_5651.png,2,3,3,2,0,1
train_5652.png,3,2,1,3,3,2
train_5653.png,2,2,2,3,2,3
train_5654.png,1,1,2,3,3,0
train_5655.png,3,2,2,3,1,3
train_5656.png,1,0,2,3,0,1
train_5657.png,1,3,3,2,1,1
train_5658.png,2,0,0,1,1,0
train_5659.png,0,1,0,1,2,3
train_5660.png,1,0,0,2,2,0
train_5661.png,0,3,3,0,3,3
train_5662.png,0,0,0,3,0,1
train_5663.png,3,1,3,0,2,1
train_5664.png,3,0,2,2,2,0
train_5665.png,3,1,2,0,2,1
train_5666.png,0,2,1,0,1,0
train_5667.png,3,2,1,1,2,3
train_5668.png,2,3,1,3,3,2
train_5669.png,2,0,2,0,1,1
train_5670.png,0,3,3,1,1,0
train_5671.png,1,0,2,0,3,2
train_5672.png,3,1,1,0,1,1
train_5673.png,3,1,3,1,3,2
train_5674.png,2,1,3,2,0,0
train_5675.png,2,0,3,1,1,3
train_5676.png,2,0,0,0,0,3
train_5677.png,2,0,2,3,2,3
train_5678.png,3,2,1,0,1,3
train_5679.png,3,3,3,2,0,3
train_5680.png,0,3,0,3,2,0
train_5681.png,3,1,2,2,0,2
train_5682.png,1,3,3,0,0,0
train_5683.png,1,1,1,1,2,1
train_5684.png,2,1,0,2,0,0
train_5685.png,2,1,2,1,3,3
train_5686.png,0,3,2,2,0,3
train_5687.png,0,0,2,0,0,3
train_5688.png,3,1,2,0,1,2
train_5689.png,0,1,0,3,1,1
train_5690.png,2,3,0,1,1,3
train_5691.png,2,1,3,2,2,1
train_5692.png,3,1,0,1,0,3
train_5693.png,2,1,3,2,3,3
train_5694.png,2,3,0,2,1,2
train_5695.png,1,3,3,0,0,3
train_5696.png,0,0,2,1,0,1
train_5697.png,2,0,0,3,1,2
train_5698.png,0,0,0,3,2,1
train_5699.png,3,2,1,3,2,1
train_5700.png,2,0,0,2,3,2
train_5701.png,2,0,3,3,2,3
train_5702.png,1,2,3,0,1,1
train_5703.png,1,1,3,1,3,0
train_5704.png,0,1,0,0,3,0
train_5705.png,1,0,3,1,2,0
train_5706.png,1,0,2,3,0,2
train_5707.png,3,2,1,0,3,0
train_5708.png,2,2,0,2,1,2
train_5709.png,3,1,3,0,0,2
train_5710.png,0,2,1,0,3,3
train_5711.png,2,2,0,2,2,1
train_5712.png,1,3,2,3,2,1
train_5713.png,2,0,1,1,1,0
train_5714.png,1,2,2,0,0,3
train_5715.png,2,0,1,1,2,0
train_5716.png,2,1,2,1,3,3
train_5717.png,0,2,0,0,0,1
train_5718.png,0,1,2,3,0,2
train_5719.png,0,3,1,2,1,3
train_5720.png,1,3,3,0,1,0
train_5721.png,1,0,2,1,3,2
train_5722.png,1,2,2,0,2,2
train_5723.png,1,3,2,1,0,3
train_5724.png,2,3,1,2,3,0
train_5725.png,1,0,2,2,2,2
train_5726.png,3,1,1,1,2,0
train_5727.png,3,1,0,0,3,3
train_5728.png,1,3,1,3,0,2
train_5729.png,1,2,1,3,1,0
train_5730.png,2,2,1,1,0,1
train_5731.png,3,2,2,1,1,0
train_5732.png,1,3,1,3,2,2
train_5733.png,0,2,3,2,1,3
train_5734.png,0,0,2,3,2,1
train_5735.png,1,0,2,1,2,1
train_5736.png,0,2,3,0,0,2
train_5737.png,1,1,1,2,1,0
train_5738.png,2,1,0,0,3,0
train_5739.png,3,3,3,2,0,3
train_5740.png,0,0,1,3,3,1
train_5741.png,0,2,0,1,1,2
train_5742.png,3,0,1,3,2,3
train_5743.png,1,2,1,3,2,3
train_5744.png,0,3,0,3,0,1
train_5745.png,2,0,3,1,2,2
train_5746.png,3,2,1,0,0,0
train_5747.png,2,1,1,2,3,2
train_5748.png,2,0,0,2,0,1
train_5749.png,1,1,0,3,3,0
train_5750.png,2,0,2,2,1,2
train_5751.png,1,0,0,0,3,3
train_5752.png,2,1,2,2,2,3
train_5753.png,2,3,2,1,2,2
train_5754.png,1,0,2,1,3,1
train_5755.png,2,1,2,1,0,3
train_5756.png,2,3,0,0,2,2
train_5757.png,3,0,3,2,0,1
train_5758.png,3,3,1,1,2,2
train_5759.png,3,2,3,0,0,1
train_5760.png,3,3,0,0,3,0
train_5761.png,2,2,0,2,1,2
train_5762.png,0,3,2,0,2,2
train_5763.png,0,3,2,2,1,1
train_5764.png,0,3,1,0,1,1
train_5765.png,0,1,0,2,3,1
train_5766.png,2,3,3,0,2,1
train_5767.png,2,0,0,2,1,0
train_5768.png,0,3,3,2,3,2
train_5769.png,0,0,3,0,1,2
train_5770.png,3,2,2,1,1,0
train_5771.png,1,2,0,0,3,2
train_5772.png,2,2,3,1,0,2
train_5773.png,0,1,3,3,1,3
train_5774.png,2,1,3,1,3,3
train_5775.png,2,3,3,3,1,3
train_5776.png,1,1,1,2,2,0
train_5777.png,2,2,3,0,0,3
train_5778.png,1,3,0,1,1,3
train_5779.png,3,3,1,3,0,1
train_5780.png,3,0,1,2,1,2
train_5781.png,1,1,0,1,2,3
train_5782.png,3,0,3,0,3,0
train_5783.png,1,2,3,1,3,3
train_5784.png,1,3,2,2,1,3
train_5785.png,2,1,2,0,2,1
train_5786.png,3,3,3,0,3,3
train_5787.png,1,0,0,0,1,0
train_5788.png,3,0,3,3,3,2
train_5789.png,2,3,1,2,0,3
train_5790.png,2,3,0,3,1,1
train_5791.png,3,2,3,0,2,3
train_5792.png,1,3,1,2,2,3
train_5793.png,2,3,1,1,0,3
train_5794.png,1,1,2,1,2,0
train_5795.png,1,3,0,0,1,2
train_5796.png,2,3,2,1,2,0
train_5797.png,0,0,2,0,0,3
train_5798.png,0,0,2,2,1,3
train_5799.png,3,2,2,0,3,0
train_5800.png,0,0,3,2,2,1
train_5801.png,1,0,0,2,1,1
train_5802.png,2,0,3,3,0,1
train_5803.png,2,3,0,2,0,1
train_5804.png,2,3,1,1,2,0
train_5805.png,0,3,1,2,2,1
train_5806.png,1,3,2,1,1,0
train_5807.png,2,0,3,2,3,1
train_5808.png,0,3,0,1,2,2
train_5809.png,1,0,2,1,3,0
train_5810.png,3,3,3,0,0,0
train_5811.png,2,2,3,3,1,2
train_5812.png,2,3,2,3,3,1
train_5813.png,3,2,0,3,2,3
train_5814.png,0,1,2,3,2,3
train_5815.png,1,0,0,0,2,0
train_5816.png,3,3,2,1,2,3
train_5817.png,3,1,0,0,3,0
train_5818.png,2,3,0,3,3,1
train_5819.png,2,1,1,3,2,0
train_5820.png,0,2,1,1,1,0
train_5821.png,1,1,3,0,3,0
train_5822.png,0,3,3,2,2,2
train_5823.png,1,1,1,1,3,2
train_5824.png,3,2,3,3,3,2
train_5825.png,2,3,2,2,3,2
train_5826.png,3,3,0,1,1,2
train_5827.png,3,0,1,0,3,0
train_5828.png,1,3,2,3,1,3
train_5829.png,1,1,2,1,2,2
train_5830.png,0,0,0,1,1,3
train_5831.png,0,3,0,0,1,1
train_5832.png,2,3,2,2,2,1
train_5833.png,3,2,2,2,3,2
train_5834.png,3,0,3,0,1,0
train_5835.png,2,2,1,3,0,1
train_5836.png,2,0,1,3,2,3
train_5837.png,1,3,0,0,1,0
train_5838.png,2,3,1,2,1,3
train_5839.png,2,2,3,0,1,0
train_5840.png,0,0,0,1,3,3
train_5841.png,2,3,3,1,0,0
train_5842.png,1,0,0,1,3,1
train_5843.png,1,0,3,0,2,1
train_5844.png,2,3,1,3,3,0
train_5845.png,0,1,0,2,2,0
train_5846.png,1,0,2,2,3,0
train_5847.png,0,1,3,1,1,1
train_5848.png,3,3,0,3,3,3
train_5849.png,3,2,2,3,1,2
train_5850.png,0,2,3,1,1,3
train_5851.png,2,1,2,2,3,0
train_5852.png,3,3,2,1,0,1
train_5853.png,0,1,2,2,0,2
train_5854.png,1,1,3,2,1,2
train_5855.png,1,1,2,2,2,0
train_5856.png,0,0,0,3,0,2
train_5857.png,0,0,1,3,0,0
train_5858.png,0,0,0,1,1,1
train_5859.png,1,2,0,3,3,3
train_5860.png,1,3,0,1,1,1
train_5861.png,2,0,2,3,0,3
train_5862.png,0,2,1,2,3,2
train_5863.png,1,1,2,3,3,2
train_5864.png,2,3,2,2,1,1
train_5865.png,2,1,2,1,2,3
train_5866.png,2,3,3,3,2,1
train_5867.png,2,2,1,0,1,3
train_5868.png,2,1,3,0,1,3
train_5869.png,3,1,0,1,3,3
train_5870.png,3,3,3,1,1,0
train_5871.png,1,1,1,3,3,3
train_5872.png,2,2,1,0,0,1
train_5873.png,3,3,2,3,2,2
train_5874.png,0,2,1,2,0,1
train_5875.png,3,0,3,2,1,0
train_5876.png,1,0,2,0,2,1
train_5877.png,0,3,1,2,2,1
train_5878.png,0,3,2,2,3,3
train_5879.png,3,3,2,2,3,3
train_5880.png,3,3,3,1,2,0
train_5881.png,3,2,2,3,2,2
train_5882.png,2,2,1,3,1,3
train_5883.png,2,0,1,3,2,2
train_5884.png,3,3,3,3,2,3
train_5885.png,2,0,0,3,2,0
train_5886.png,0,2,2,0,2,1
train_5887.png,3,3,3,3,0,0
train_5888.png,3,0,2,2,0,3
train_5889.png,0,3,3,0,3,0
train_5890.png,0,3,0,0,2,2
train_5891.png,1,3,2,2,2,1
train_5892.png,3,2,1,3,0,1
train_5893.png,3,3,3,1,0,2
train_5894.png,2,3,2,2,0,0
train_5895.png,2,3,1,3,3,0
train_5896.png,1,3,2,2,3,1
train_5897.png,0,2,0,3,0,1
train_5898.png,0,0,3,3,1,3
train_5899.png,2,1,2,2,1,1
train_5900.png,0,3,1,3,3,3
train_5901.png,3,0,2,3,1,0
train_5902.png,3,3,0,2,1,3
train_5903.png,3,2,0,0,2,1
train_5904.png,0,3,0,3,1,0
train_5905.png,2,1,3,3,2,2
train_5906.png,1,2,0,1,0,0
train_5907.png,0,2,3,1,3,3
train_5908.png,1,2,3,1,3,1
train_5909.png,0,3,0,3,1,1
train_5910.png,3,3,0,3,2,3
train_5911.png,1,3,2,3,3,1
train_5912.png,0,2,2,1,0,3
train_5913.png,2,3,3,1,1,2
train_5914.png,0,3,2,1,3,2
train_5915.png,2,2,0,1,3,0
train_5916.png,0,0,2,0,1,3
train_5917.png,3,0,3,3,3,1
train_5918.png,2,1,0,3,0,3
train_5919.png,1,0,2,3,2,2
train_5920.png,1,2,3,2,0,3
train_5921.png,0,1,0,1,3,2
train_5922.png,2,0,1,2,2,3
train_5923.png,1,1,3,2,3,2
train_5924.png,2,3,0,2,1,0
train_5925.png,2,1,1,0,0,0
train_5926.png,0,0,0,2,0,0
train_5927.png,2,3,1,1,1,1
train_5928.png,3,1,2,3,2,1
train_5929.png,2,3,1,3,0,0
train_5930.png,0,3,3,0,0,1
train_5931.png,2,1,2,3,3,0
train_5932.png,3,3,2,0,3,1
train_5933.png,2,0,2,3,3,3
train_5934.png,0,3,1,0,2,2
train_5935.png,0,1,2,1,1,3
train_5936.png,0,1,3,3,3,2
train_5937.png,2,2,3,0,1,2
train_5938.png,1,3,3,0,1,2
train_5939.png,2,1,0,1,0,1
train_5940.png,3,3,0,1,2,1
train_5941.png,3,3,3,2,3,3
train_5942.png,3,0,3,1,3,1
train_5943.png,1,2,2,1,1,0
train_5944.png,2,2,1,3,0,1
train_5945.png,1,0,1,1,1,3
train_5946.png,2,2,2,3,0,2
train_5947.png,0,3,1,1,3,3
train_5948.png,1,1,3,1,1,2
train_5949.png,1,2,2,2,2,0
train_5950.png,2,3,0,1,3,0
train_5951.png,2,2,2,2,1,2
train_5952.png,0,2,3,3,2,1
train_5953.png,3,0,0,3,0,0
train_5954.png,3,3,0,1,3,2
train_5955.png,0,3,2,2,0,0
train_5956.png,1,0,0,3,3,3
train_5957.png,1,1,1,0,0,1
train_5958.png,3,0,2,3,1,0
train_5959.png,0,2,0,2,1,2
train_5960.png,1,2,3,1,0,0
train_5961.png,0,0,1,0,3,3
train_5962.png,1,2,0,3,2,3
train_5963.png,3,3,0,0,0,0
train_5964.png,2,0,0,0,1,2
train_5965.png,2,2,3,0,3,0
train_5966.png,2,1,3,2,0,0
train_5967.png,3,2,2,2,3,0
train_5968.png,2,1,3,2,0,1
train_5969.png,3,1,0,0,0,1
train_5970.png,3,1,1,0,3,2
train_5971.png,3,0,3,1,1,2
train_5972.png,2,2,0,0,2,3
train_5973.png,2,1,1,3,0,0
train_5974.png,2,1,3,1,0,0
train_5975.png,1,1,2,3,0,3
train_5976.png,0,0,3,0,0,2
train_5977.png,1,0,2,0,3,2
train_5978.png,3,0,2,1,3,2
train_5979.png,2,0,2,2,0,2
train_5980.png,2,2,3,1,3,2
train_5981.png,3,3,3,2,0,3
train_5982.png,3,3,2,1,3,0
train_5983.png,3,0,1,1,2,1
train_5984.png,1,3,0,0,2,2
train_5985.png,2,2,1,0,1,2
train_5986.png,2,1,3,1,0,3
train_5987.png,1,2,3,3,0,1
train_5988.png,1,1,2,3,3,2
train_5989.png,3,3,1,3,0,0
train_5990.png,3,3,3,3,1,3
train_5991.png,3,0,2,0,3,2
train_5992.png,2,3,0,2,3,1
train_5993.png,3,1,3,0,1,1
train_5994.png,0,1,1,0,2,3
train_5995.png,0,3,2,1,3,1
train_5996.png,1,0,1,3,0,1
train_5997.png,0,3,1,2,2,1
train_5998.png,1,0,0,2,3,2
train_5999.png,3,1,0,1,0,2
train_6000.png,1,1,3,1,0,0
train_6001.png,3,2,1,0,0,2
train_6002.png,3,3,0,2,2,0
train_6003.png,1,3,1,1,3,2
train_6004.png,3,1,3,1,1,1
train_6005.png,3,0,0,0,0,2
train_6006.png,1,2,0,1,0,3
train_6007.png,0,0,2,2,3,3
train_6008.png,0,2,3,2,0,3
train_6009.png,1,1,1,3,3,0
train_6010.png,2,1,2,2,1,1
train_6011.png,0,0,1,2,3,3
train_6012.png,2,2,0,1,0,0
train_6013.png,0,0,0,2,1,1
train_6014.png,2,0,0,2,2,2
train_6015.png,3,3,0,2,2,1
train_6016.png,3,0,2,0,1,0
train_6017.png,1,2,1,3,2,1
train_6018.png,3,3,2,3,2,1
train_6019.png,2,3,3,1,0,3
train_6020.png,3,3,0,0,2,3
train_6021.png,1,2,0,1,2,0
train_6022.png,0,0,0,1,1,0
train_6023.png,2,3,3,0,2,3
train_6024.png,2,3,1,0,0,0
train_6025.png,1,3,1,0,3,1
train_6026.png,3,1,0,2,0,2
train_6027.png,3,2,3,1,0,1
train_6028.png,0,1,1,2,2,2
train_6029.png,1,3,0,1,3,1
train_6030.png,1,1,3,1,3,2
train_6031.png,0,2,1,0,3,2
train_6032.png,3,0,0,1,0,2
train_6033.png,3,2,2,3,0,1
train_6034.png,1,0,3,1,1,1
train_6035.png,0,1,3,1,3,1
train_6036.png,0,0,1,2,0,2
train_6037.png,1,1,0,0,0,1
train_6038.png,3,0,0,3,2,1
train_6039.png,2,0,0,3,0,1
train_6040.png,2,3,3,2,3,0
train_6041.png,1,3,3,1,1,3
train_6042.png,2,3,0,0,3,0
train_6043.png,1,1,3,3,2,0
train_6044.png,0,3,2,1,3,2
train_6045.png,2,1,0,2,0,1
train_6046.png,3,3,0,3,2,1
train_6047.png,1,2,2,2,0,0
train_6048.png,0,0,0,0,2,3
train_6049.png,2,0,0,1,3,0
train_6050.png,0,0,0,1,2,0
train_6051.png,3,3,2,2,2,3
train_6052.png,2,0,1,0,2,2
train_6053.png,1,2,1,0,0,2
train_6054.png,3,0,3,0,0,3
train_6055.png,2,0,3,1,3,2
train_6056.png,1,1,1,3,0,2
train_6057.png,0,0,2,0,3,0
train_6058.png,0,3,2,0,3,1
train_6059.png,2,3,2,0,3,3
train_6060.png,0,3,1,3,1,2
train_6061.png,3,3,3,3,0,1
train_6062.png,3,3,0,3,1,0
train_6063.png,3,3,2,2,2,1
train_6064.png,0,2,2,2,3,3
train_6065.png,2,3,2,2,1,0
train_6066.png,3,1,0,2,0,0
train_6067.png,3,1,2,3,2,0
train_6068.png,3,1,0,1,3,2
train_6069.png,2,3,1,1,2,3
train_6070.png,2,0,1,1,3,0
train_6071.png,3,3,3,2,2,3
train_6072.png,1,1,1,2,3,3
train_6073.png,1,3,0,0,2,0
train_6074.png,3,3,2,0,0,0
train_6075.png,2,0,1,0,2,1
train_6076.png,1,0,3,2,3,3
train_6077.png,1,2,1,3,3,3
train_6078.png,3,3,3,1,3,3
train_6079.png,0,1,3,1,1,2
train_6080.png,2,0,3,1,0,2
train_6081.png,0,1,2,2,3,3
train_6082.png,2,1,1,2,1,0
train_6083.png,1,2,0,0,2,1
train_6084.png,3,2,1,3,1,3
train_6085.png,0,2,2,0,2,3
train_6086.png,0,3,3,2,0,2
train_6087.png,0,0,3,1,0,2
train_6088.png,1,0,1,0,1,1
train_6089.png,2,0,2,3,3,3
train_6090.png,1,2,0,1,2,0
train_6091.png,3,2,0,3,3,3
train_6092.png,3,2,3,1,0,2
train_6093.png,3,2,0,2,0,2
train_6094.png,3,3,2,3,0,0
train_6095.png,3,2,1,1,2,2
train_6096.png,3,0,2,0,2,0
train_6097.png,1,2,2,3,2,0
train_6098.png,2,0,3,0,0,1
train_6099.png,1,0,2,1,0,3
train_6100.png,0,3,1,0,1,2
train_6101.png,3,3,1,0,3,2
train_6102.png,3,2,2,1,1,1
train_6103.png,2,0,2,2,1,3
train_6104.png,2,2,1,2,3,2
train_6105.png,1,3,0,2,0,1
train_6106.png,2,1,1,2,0,0
train_6107.png,1,0,2,2,2,0
train_6108.png,1,3,0,0,1,3
train_6109.png,2,2,2,2,3,1
train_6110.png,1,2,1,1,2,1
train_6111.png,2,0,2,0,2,0
train_6112.png,0,0,0,0,3,2
train_6113.png,3,2,2,3,2,1
train_6114.png,3,1,2,2,1,2
train_6115.png,0,0,1,0,0,1
train_6116.png,0,2,2,0,1,3
train_6117.png,2,2,1,0,1,0
train_6118.png,0,2,0,3,2,3
train_6119.png,3,2,2,3,1,3
train_6120.png,1,3,3,2,3,3
train_6121.png,0,2,2,0,0,1
train_6122.png,1,1,0,2,1,2
train_6123.png,3,1,0,1,2,1
train_6124.png,2,2,1,2,1,2
train_6125.png,2,2,2,0,2,0
train_6126.png,0,3,2,1,1,0
train_6127.png,2,0,2,1,1,1
train_6128.png,0,0,3,2,1,3
train_6129.png,3,2,3,3,2,2
train_6130.png,2,1,3,2,3,1
train_6131.png,2,1,2,0,3,3
train_6132.png,3,3,0,1,3,0
train_6133.png,0,1,3,1,1,2
train_6134.png,1,2,1,1,0,0
train_6135.png,3,3,3,1,2,2
train_6136.png,0,3,1,1,2,0
train_6137.png,1,1,3,2,2,1
train_6138.png,1,1,2,3,3,3
train_6139.png,3,3,3,1,2,0
train_6140.png,0,3,2,0,1,1
train_6141.png,3,3,3,2,3,1
train_6142.png,2,0,1,0,3,2
train_6143.png,3,1,2,2,0,2
train_6144.png,2,2,1,1,3,0
train_6145.png,2,2,0,0,0,0
train_6146.png,3,3,3,3,3,2
train_6147.png,3,2,0,3,2,1
train_6148.png,1,2,1,1,1,2
train_6149.png,1,3,0,3,0,2
train_6150.png,0,1,2,1,2,0
train_6151.png,3,1,2,0,2,1
train_6152.png,1,2,0,2,2,3
train_6153.png,0,0,3,2,2,3
train_6154.png,3,2,3,2,2,3
train_6155.png,0,3,3,3,0,1
train_6156.png,3,1,3,1,2,3
train_6157.png,0,0,2,1,1,1
train_6158.png,1,2,1,3,0,1
train_6159.png,2,2,1,0,1,0
train_6160.png,0,3,3,1,2,2
train_6161.png,2,3,3,0,3,0
train_6162.png,0,1,1,3,2,2
train_6163.png,0,1,2,1,2,2
train_6164.png,1,0,3,3,0,1
train_6165.png,3,0,1,3,3,0
train_6166.png,3,3,2,2,2,0
train_6167.png,2,1,1,1,2,3
train_6168.png,2,0,0,2,3,2
train_6169.png,3,1,3,1,2,2
train_6170.png,0,1,1,0,0,2
train_6171.png,2,3,2,2,0,2
train_6172.png,3,3,1,3,3,2
train_6173.png,2,3,1,3,3,2
train_6174.png,0,2,0,3,1,3
train_6175.png,1,3,1,0,2,2
train_6176.png,0,0,3,1,2,2
train_6177.png,1,0,1,1,3,3
train_6178.png,2,1,1,2,2,2
train_6179.png,3,0,2,3,0,3
train_6180.png,1,3,1,1,1,2
train_6181.png,3,1,0,2,0,2
train_6182.png,3,0,0,3,0,0
train_6183.png,0,1,3,1,3,0
train_6184.png,0,3,3,2,0,0
train_6185.png,3,0,3,3,1,1
train_6186.png,1,3,3,3,0,1
train_6187.png,3,1,3,3,3,2
train_6188.png,3,2,0,0,3,3
train_6189.png,2,3,3,2,1,1
train_6190.png,0,0,0,0,3,1
train_6191.png,0,2,1,1,3,2
train_6192.png,0,2,3,2,2,2
train_6193.png,2,0,3,1,1,1
train_6194.png,2,1,2,0,0,0
train_6195.png,1,0,0,2,2,0
train_6196.png,1,1,2,3,2,2
train_6197.png,1,2,1,0,0,0
train_6198.png,0,2,3,3,0,0
train_6199.png,2,2,0,2,3,0
train_6200.png,2,0,3,3,1,2
train_6201.png,1,0,3,1,3,1
train_6202.png,1,3,0,0,1,3
train_6203.png,2,2,0,3,2,3
train_6204.png,3,0,0,1,0,1
train_6205.png,0,1,3,2,1,2
train_6206.png,1,3,1,1,1,0
train_6207.png,3,3,3,3,2,0
train_6208.png,2,0,2,1,3,2
train_6209.png,2,2,0,3,1,0
train_6210.png,2,0,1,3,0,2
train_6211.png,1,1,2,0,3,3
train_6212.png,2,1,3,2,1,1
train_6213.png,3,2,1,2,0,2
train_6214.png,3,0,1,3,0,0
train_6215.png,3,2,1,2,1,3
train_6216.png,2,3,1,1,3,0
train_6217.png,1,3,0,2,2,3
train_6218.png,0,3,0,2,1,1
train_6219.png,2,3,3,2,0,3
train_6220.png,0,3,0,1,0,3
train_6221.png,2,3,3,1,1,2
train_6222.png,3,2,1,1,1,2
train_6223.png,2,0,0,2,3,2
train_6224.png,2,2,2,0,1,2
train_6225.png,1,2,0,3,2,1
train_6226.png,3,2,0,1,1,1
train_6227.png,3,2,3,1,0,2
train_6228.png,2,3,2,3,2,3
train_6229.png,3,0,2,0,3,2
train_6230.png,0,0,2,0,3,3
train_6231.png,0,1,3,3,1,2
train_6232.png,2,1,3,2,0,3
train_6233.png,1,0,2,3,2,3
train_6234.png,3,0,0,0,3,0
train_6235.png,3,1,3,0,1,2
train_6236.png,3,3,3,2,3,0
train_6237.png,2,1,0,2,1,1
train_6238.png,0,3,3,1,2,1
train_6239.png,2,2,3,2,1,0
train_6240.png,0,2,3,2,3,2
train_6241.png,2,3,1,2,3,3
train_6242.png,0,0,3,1,1,2
train_6243.png,3,3,1,3,1,3
train_6244.png,3,1,3,3,3,0
train_6245.png,1,0,3,3,0,3
train_6246.png,0,2,1,2,2,1
train_6247.png,3,2,3,1,0,1
train_6248.png,3,1,3,1,3,3
train_6249.png,1,1,2,1,1,1
train_6250.png,1,0,2,1,0,3
train_6251.png,1,2,1,2,1,0
train_6252.png,0,0,1,3,1,1
train_6253.png,0,0,0,1,0,0
train_6254.png,0,2,1,1,0,1
train_6255.png,3,1,2,2,0,3
train_6256.png,3,1,0,2,3,3
train_6257.png,1,2,3,3,0,0
train_6258.png,2,3,3,3,3,3
train_6259.png,0,3,1,0,0,0
train_6260.png,2,3,1,1,0,0
train_6261.png,1,1,2,1,1,0
train_6262.png,0,1,2,0,1,1
train_6263.png,3,2,1,0,0,3
train_6264.png,3,1,0,2,0,2
train_6265.png,2,1,1,1,1,3
train_6266.png,1,2,2,1,1,3
train_6267.png,0,1,1,1,0,2
train_6268.png,2,1,0,1,3,1
train_6269.png,0,2,1,1,3,2
train_6270.png,2,3,0,0,2,3
train_6271.png,0,2,3,2,2,0
train_6272.png,0,3,1,2,0,2
train_6273.png,1,1,0,2,2,2
train_6274.png,2,1,0,3,3,3
train_6275.png,2,2,1,2,1,3
train_6276.png,0,0,0,3,0,2
train_6277.png,2,3,2,1,1,2
train_6278.png,2,1,0,2,1,0
train_6279.png,1,3,1,3,0,1
train_6280.png,1,0,3,3,1,1
train_6281.png,3,0,2,3,3,0
train_6282.png,3,3,1,1,0,2
train_6283.png,2,2,0,1,1,1
train_6284.png,0,0,2,0,0,3
train_6285.png,3,0,2,2,0,0
train_6286.png,1,2,2,3,3,2
train_6287.png,0,3,2,0,3,0
train_6288.png,0,2,1,0,1,1
train_6289.png,1,3,3,0,2,2
train_6290.png,3,1,0,0,1,3
train_6291.png,0,2,0,0,2,3
train_6292.png,1,2,3,2,2,1
train_6293.png,2,3,0,0,1,0
train_6294.png,3,0,2,2,1,2
train_6295.png,2,1,2,3,1,1
train_6296.png,1,0,3,3,0,2
train_6297.png,0,2,3,0,2,1
train_6298.png,0,2,0,1,3,2
train_6299.png,0,0,2,1,1,1
train_6300.png,3,3,2,1,1,3
train_6301.png,0,1,2,2,3,3
train_6302.png,2,3,3,1,0,2
train_6303.png,0,1,1,2,2,1
train_6304.png,0,3,0,2,2,0
train_6305.png,0,0,2,2,2,3
train_6306.png,0,1,0,3,3,3
train_6307.png,0,3,0,2,0,3
train_6308.png,1,0,2,3,2,2
train_6309.png,0,2,0,2,0,3
train_6310.png,0,2,1,3,2,1
train_6311.png,0,3,2,1,1,0
train_6312.png,0,2,3,1,3,3
train_6313.png,1,0,3,1,3,0
train_6314.png,1,2,0,1,1,0
train_6315.png,2,0,3,2,0,2
train_6316.png,2,3,1,0,3,3
train_6317.png,0,3,1,1,0,1
train_6318.png,3,1,3,1,0,1
train_6319.png,3,3,1,3,3,3
train_6320.png,0,1,2,0,1,2
train_6321.png,2,2,3,1,1,1
train_6322.png,0,3,2,2,0,3
train_6323.png,2,3,0,0,2,2
train_6324.png,2,0,3,1,2,0
